filename,label,original_filename,source_path
folding napkins_k3LMpZvo_kg.mp4,folding napkins,k3LMpZvo_kg.mp4,E:\kinetics400_5per\train\folding napkins\k3LMpZvo_kg.mp4
paragliding_dpL4zuR1cuk.mp4,paragliding,dpL4zuR1cuk.mp4,E:\kinetics400_5per\train\paragliding\dpL4zuR1cuk.mp4
feeding goats_yjReYHik9I0.mp4,feeding goats,yjReYHik9I0.mp4,E:\kinetics400_5per\train\feeding goats\yjReYHik9I0.mp4
baking cookies_f8NyRcIsdFU.mp4,baking cookies,f8NyRcIsdFU.mp4,E:\kinetics400_5per\train\baking cookies\f8NyRcIsdFU.mp4
massaging person's head_jPQXlDKIArw.mp4,massaging person's head,jPQXlDKIArw.mp4,E:\kinetics400_5per\train\massaging person's head\jPQXlDKIArw.mp4
kissing_dNh1nMXCJs8.mp4,kissing,dNh1nMXCJs8.mp4,E:\kinetics400_5per\train\kissing\dNh1nMXCJs8.mp4
training dog_QbXH7sAY3_Y.mp4,training dog,QbXH7sAY3_Y.mp4,E:\kinetics400_5per\train\training dog\QbXH7sAY3_Y.mp4
cracking neck_8uOWKNXjdNw.mp4,cracking neck,8uOWKNXjdNw.mp4,E:\kinetics400_5per\train\cracking neck\8uOWKNXjdNw.mp4
breading or breadcrumbing_r0vc_5eYx9I.mp4,breading or breadcrumbing,r0vc_5eYx9I.mp4,E:\kinetics400_5per\train\breading or breadcrumbing\r0vc_5eYx9I.mp4
massaging feet_FDQiHCyGXa4.mp4,massaging feet,FDQiHCyGXa4.mp4,E:\kinetics400_5per\train\massaging feet\FDQiHCyGXa4.mp4
pushing cart_5BmQZmSNpvk.mp4,pushing cart,5BmQZmSNpvk.mp4,E:\kinetics400_5per\train\pushing cart\5BmQZmSNpvk.mp4
swimming backstroke_THdc3lQpa0s.mp4,swimming backstroke,THdc3lQpa0s.mp4,E:\kinetics400_5per\train\swimming backstroke\THdc3lQpa0s.mp4
sticking tongue out_uH0Q-Pl9r9k.mp4,sticking tongue out,uH0Q-Pl9r9k.mp4,E:\kinetics400_5per\train\sticking tongue out\uH0Q-Pl9r9k.mp4
playing cards_t3-8UhGZa0M.mp4,playing cards,t3-8UhGZa0M.mp4,E:\kinetics400_5per\train\playing cards\t3-8UhGZa0M.mp4
waxing back_7fV8aavq0_E.mp4,waxing back,7fV8aavq0_E.mp4,E:\kinetics400_5per\train\waxing back\7fV8aavq0_E.mp4
swimming breast stroke_Rq_zTRykP-8.mp4,swimming breast stroke,Rq_zTRykP-8.mp4,E:\kinetics400_5per\train\swimming breast stroke\Rq_zTRykP-8.mp4
riding or walking with horse_rKpbgmYjiDs.mp4,riding or walking with horse,rKpbgmYjiDs.mp4,E:\kinetics400_5per\train\riding or walking with horse\rKpbgmYjiDs.mp4
air drumming_ebduwpFg3Y4.mp4,air drumming,ebduwpFg3Y4.mp4,E:\kinetics400_5per\train\air drumming\ebduwpFg3Y4.mp4
assembling computer_rmTkH653GjE.mp4,assembling computer,rmTkH653GjE.mp4,E:\kinetics400_5per\train\assembling computer\rmTkH653GjE.mp4
playing harmonica_1Ak94yxKsw8.mp4,playing harmonica,1Ak94yxKsw8.mp4,E:\kinetics400_5per\train\playing harmonica\1Ak94yxKsw8.mp4
brushing hair_eFSqwsWOneI.mp4,brushing hair,eFSqwsWOneI.mp4,E:\kinetics400_5per\train\brushing hair\eFSqwsWOneI.mp4
cheerleading_OFnHw0KxIPY.mp4,cheerleading,OFnHw0KxIPY.mp4,E:\kinetics400_5per\train\cheerleading\OFnHw0KxIPY.mp4
parkour_bmhABV4gbF4.mp4,parkour,bmhABV4gbF4.mp4,E:\kinetics400_5per\train\parkour\bmhABV4gbF4.mp4
capoeira_bvRxUtKodzk.mp4,capoeira,bvRxUtKodzk.mp4,E:\kinetics400_5per\train\capoeira\bvRxUtKodzk.mp4
dancing charleston_b7Qh4xJLNJc.mp4,dancing charleston,b7Qh4xJLNJc.mp4,E:\kinetics400_5per\train\dancing charleston\b7Qh4xJLNJc.mp4
stretching leg_xIza-AULafs.mp4,stretching leg,xIza-AULafs.mp4,E:\kinetics400_5per\train\stretching leg\xIza-AULafs.mp4
playing flute_Pa9UUHGPwj4.mp4,playing flute,Pa9UUHGPwj4.mp4,E:\kinetics400_5per\train\playing flute\Pa9UUHGPwj4.mp4
playing accordion_Ki80-MDDJCI.mp4,playing accordion,Ki80-MDDJCI.mp4,E:\kinetics400_5per\train\playing accordion\Ki80-MDDJCI.mp4
tossing coin_vsfjGvTEy1A.mp4,tossing coin,vsfjGvTEy1A.mp4,E:\kinetics400_5per\train\tossing coin\vsfjGvTEy1A.mp4
unloading truck_JgZQ5kj3F7o.mp4,unloading truck,JgZQ5kj3F7o.mp4,E:\kinetics400_5per\train\unloading truck\JgZQ5kj3F7o.mp4
playing trombone_LFw1jr-IhCA.mp4,playing trombone,LFw1jr-IhCA.mp4,E:\kinetics400_5per\train\playing trombone\LFw1jr-IhCA.mp4
playing accordion_IOjzYAePoYE.mp4,playing accordion,IOjzYAePoYE.mp4,E:\kinetics400_5per\train\playing accordion\IOjzYAePoYE.mp4
golf putting_DKwqjxBY-TE.mp4,golf putting,DKwqjxBY-TE.mp4,E:\kinetics400_5per\train\golf putting\DKwqjxBY-TE.mp4
hammer throw_VVw4q37-UNs.mp4,hammer throw,VVw4q37-UNs.mp4,E:\kinetics400_5per\train\hammer throw\VVw4q37-UNs.mp4
belly dancing_XyVFtFuNQGo.mp4,belly dancing,XyVFtFuNQGo.mp4,E:\kinetics400_5per\train\belly dancing\XyVFtFuNQGo.mp4
making bed_8tcj4BbmFmE.mp4,making bed,8tcj4BbmFmE.mp4,E:\kinetics400_5per\train\making bed\8tcj4BbmFmE.mp4
welding_1yNkDpWGcRk.mp4,welding,1yNkDpWGcRk.mp4,E:\kinetics400_5per\train\welding\1yNkDpWGcRk.mp4
brush painting_rCo0HDDL7_A.mp4,brush painting,rCo0HDDL7_A.mp4,E:\kinetics400_5per\train\brush painting\rCo0HDDL7_A.mp4
playing cricket_hzapbXwx_Sk.mp4,playing cricket,hzapbXwx_Sk.mp4,E:\kinetics400_5per\train\playing cricket\hzapbXwx_Sk.mp4
curling hair_HWF_cGJ4EzM.mp4,curling hair,HWF_cGJ4EzM.mp4,E:\kinetics400_5per\train\curling hair\HWF_cGJ4EzM.mp4
country line dancing_c00B0ZkjALs.mp4,country line dancing,c00B0ZkjALs.mp4,E:\kinetics400_5per\train\country line dancing\c00B0ZkjALs.mp4
finger snapping_ozcnlqSITNM.mp4,finger snapping,ozcnlqSITNM.mp4,E:\kinetics400_5per\train\finger snapping\ozcnlqSITNM.mp4
climbing tree_aBGzmjijQcU.mp4,climbing tree,aBGzmjijQcU.mp4,E:\kinetics400_5per\train\climbing tree\aBGzmjijQcU.mp4
riding unicycle_MBTtUIeEyOI.mp4,riding unicycle,MBTtUIeEyOI.mp4,E:\kinetics400_5per\train\riding unicycle\MBTtUIeEyOI.mp4
bungee jumping_aZK7tkIdWMo.mp4,bungee jumping,aZK7tkIdWMo.mp4,E:\kinetics400_5per\train\bungee jumping\aZK7tkIdWMo.mp4
skiing crosscountry_VdlfFvlXfGo.mp4,skiing crosscountry,VdlfFvlXfGo.mp4,E:\kinetics400_5per\train\skiing crosscountry\VdlfFvlXfGo.mp4
bowling_M195a3q1Ie8.mp4,bowling,M195a3q1Ie8.mp4,E:\kinetics400_5per\train\bowling\M195a3q1Ie8.mp4
canoeing or kayaking_zNDX_xw45xI.mp4,canoeing or kayaking,zNDX_xw45xI.mp4,E:\kinetics400_5per\train\canoeing or kayaking\zNDX_xw45xI.mp4
making jewelry_YbbZa3q3KTE.mp4,making jewelry,YbbZa3q3KTE.mp4,E:\kinetics400_5per\train\making jewelry\YbbZa3q3KTE.mp4
stretching arm_vfOFrZ6S94Q.mp4,stretching arm,vfOFrZ6S94Q.mp4,E:\kinetics400_5per\train\stretching arm\vfOFrZ6S94Q.mp4
side kick_gc8kJQI5Olw.mp4,side kick,gc8kJQI5Olw.mp4,E:\kinetics400_5per\train\side kick\gc8kJQI5Olw.mp4
changing oil_9acZ5doqzXA.mp4,changing oil,9acZ5doqzXA.mp4,E:\kinetics400_5per\train\changing oil\9acZ5doqzXA.mp4
riding mechanical bull_LUmnEddMTVM.mp4,riding mechanical bull,LUmnEddMTVM.mp4,E:\kinetics400_5per\train\riding mechanical bull\LUmnEddMTVM.mp4
biking through snow_Ufcn0ykQ_Zo.mp4,biking through snow,Ufcn0ykQ_Zo.mp4,E:\kinetics400_5per\train\biking through snow\Ufcn0ykQ_Zo.mp4
playing chess_wCAUC7U8kJ8.mp4,playing chess,wCAUC7U8kJ8.mp4,E:\kinetics400_5per\train\playing chess\wCAUC7U8kJ8.mp4
cutting watermelon_dwI3e9udjlY.mp4,cutting watermelon,dwI3e9udjlY.mp4,E:\kinetics400_5per\train\cutting watermelon\dwI3e9udjlY.mp4
sailing_pk86-OrHKew.mp4,sailing,pk86-OrHKew.mp4,E:\kinetics400_5per\train\sailing\pk86-OrHKew.mp4
rock climbing_mRbp99-jqrU.mp4,rock climbing,mRbp99-jqrU.mp4,E:\kinetics400_5per\train\rock climbing\mRbp99-jqrU.mp4
riding camel_ZgfbjhasMbw.mp4,riding camel,ZgfbjhasMbw.mp4,E:\kinetics400_5per\train\riding camel\ZgfbjhasMbw.mp4
decorating the christmas tree_aKKNRI3PYYs.mp4,decorating the christmas tree,aKKNRI3PYYs.mp4,E:\kinetics400_5per\train\decorating the christmas tree\aKKNRI3PYYs.mp4
clapping_AmpWTdipcJ0.mp4,clapping,AmpWTdipcJ0.mp4,E:\kinetics400_5per\train\clapping\AmpWTdipcJ0.mp4
kicking soccer ball_MGrKGU74k-g.mp4,kicking soccer ball,MGrKGU74k-g.mp4,E:\kinetics400_5per\train\kicking soccer ball\MGrKGU74k-g.mp4
drinking beer_FK7twgczIFc.mp4,drinking beer,FK7twgczIFc.mp4,E:\kinetics400_5per\train\drinking beer\FK7twgczIFc.mp4
kissing_uEbzD1bBlTQ.mp4,kissing,uEbzD1bBlTQ.mp4,E:\kinetics400_5per\train\kissing\uEbzD1bBlTQ.mp4
pushing car_EPkem-Pf4T4.mp4,pushing car,EPkem-Pf4T4.mp4,E:\kinetics400_5per\train\pushing car\EPkem-Pf4T4.mp4
setting table_ZK0ubrqQCnc.mp4,setting table,ZK0ubrqQCnc.mp4,E:\kinetics400_5per\train\setting table\ZK0ubrqQCnc.mp4
motorcycling_n1r6QzYTLLU.mp4,motorcycling,n1r6QzYTLLU.mp4,E:\kinetics400_5per\train\motorcycling\n1r6QzYTLLU.mp4
riding unicycle_hmXuuR5PDmQ.mp4,riding unicycle,hmXuuR5PDmQ.mp4,E:\kinetics400_5per\train\riding unicycle\hmXuuR5PDmQ.mp4
pushing cart_wXAKJberHgA.mp4,pushing cart,wXAKJberHgA.mp4,E:\kinetics400_5per\train\pushing cart\wXAKJberHgA.mp4
playing keyboard_CfOws0v03BA.mp4,playing keyboard,CfOws0v03BA.mp4,E:\kinetics400_5per\train\playing keyboard\CfOws0v03BA.mp4
riding camel_YaFigSr4H90.mp4,riding camel,YaFigSr4H90.mp4,E:\kinetics400_5per\train\riding camel\YaFigSr4H90.mp4
setting table_iIiNA95QWXY.mp4,setting table,iIiNA95QWXY.mp4,E:\kinetics400_5per\train\setting table\iIiNA95QWXY.mp4
snowmobiling_sTQt1sSbHo8.mp4,snowmobiling,sTQt1sSbHo8.mp4,E:\kinetics400_5per\train\snowmobiling\sTQt1sSbHo8.mp4
headbanging_9rxUKNDAThM.mp4,headbanging,9rxUKNDAThM.mp4,E:\kinetics400_5per\train\headbanging\9rxUKNDAThM.mp4
writing_NDA_Rd8CVTA.mp4,writing,NDA_Rd8CVTA.mp4,E:\kinetics400_5per\train\writing\NDA_Rd8CVTA.mp4
riding mountain bike_CF917VDeAw0.mp4,riding mountain bike,CF917VDeAw0.mp4,E:\kinetics400_5per\train\riding mountain bike\CF917VDeAw0.mp4
pushing car_nNWg8D3FB0I.mp4,pushing car,nNWg8D3FB0I.mp4,E:\kinetics400_5per\train\pushing car\nNWg8D3FB0I.mp4
situp_ThNGYGtzdTY.mp4,situp,ThNGYGtzdTY.mp4,E:\kinetics400_5per\train\situp\ThNGYGtzdTY.mp4
mowing lawn_Bb-3cMIwPiU.mp4,mowing lawn,Bb-3cMIwPiU.mp4,E:\kinetics400_5per\train\mowing lawn\Bb-3cMIwPiU.mp4
air drumming_UHD-eXFtxCE.mp4,air drumming,UHD-eXFtxCE.mp4,E:\kinetics400_5per\train\air drumming\UHD-eXFtxCE.mp4
diving cliff_q35m062Gd2s.mp4,diving cliff,q35m062Gd2s.mp4,E:\kinetics400_5per\train\diving cliff\q35m062Gd2s.mp4
javelin throw_LUnT1gGk6xU.mp4,javelin throw,LUnT1gGk6xU.mp4,E:\kinetics400_5per\train\javelin throw\LUnT1gGk6xU.mp4
eating ice cream_9Zxa59CT-vw.mp4,eating ice cream,9Zxa59CT-vw.mp4,E:\kinetics400_5per\train\eating ice cream\9Zxa59CT-vw.mp4
pushing car_jgxy8xDT_Q0.mp4,pushing car,jgxy8xDT_Q0.mp4,E:\kinetics400_5per\train\pushing car\jgxy8xDT_Q0.mp4
tossing salad_TtrDWeSW3mg.mp4,tossing salad,TtrDWeSW3mg.mp4,E:\kinetics400_5per\train\tossing salad\TtrDWeSW3mg.mp4
baby waking up_k8AyFUwrJQY.mp4,baby waking up,k8AyFUwrJQY.mp4,E:\kinetics400_5per\train\baby waking up\k8AyFUwrJQY.mp4
sign language interpreting_PK1jlFrPvZU.mp4,sign language interpreting,PK1jlFrPvZU.mp4,E:\kinetics400_5per\train\sign language interpreting\PK1jlFrPvZU.mp4
massaging person's head_7v-bWZwOzoo.mp4,massaging person's head,7v-bWZwOzoo.mp4,E:\kinetics400_5per\train\massaging person's head\7v-bWZwOzoo.mp4
stretching leg_qJ_kx4E4xXQ.mp4,stretching leg,qJ_kx4E4xXQ.mp4,E:\kinetics400_5per\train\stretching leg\qJ_kx4E4xXQ.mp4
tossing salad_GY3loR8nyp0.mp4,tossing salad,GY3loR8nyp0.mp4,E:\kinetics400_5per\train\tossing salad\GY3loR8nyp0.mp4
blasting sand_ACbTezZB6QU.mp4,blasting sand,ACbTezZB6QU.mp4,E:\kinetics400_5per\train\blasting sand\ACbTezZB6QU.mp4
cleaning gutters_P_Ii5T2cy2c.mp4,cleaning gutters,P_Ii5T2cy2c.mp4,E:\kinetics400_5per\train\cleaning gutters\P_Ii5T2cy2c.mp4
cutting pineapple_poSjTOPjCd8.mp4,cutting pineapple,poSjTOPjCd8.mp4,E:\kinetics400_5per\train\cutting pineapple\poSjTOPjCd8.mp4
welding_v5-aT_wymA0.mp4,welding,v5-aT_wymA0.mp4,E:\kinetics400_5per\train\welding\v5-aT_wymA0.mp4
throwing axe_Xnyj-kePjJE.mp4,throwing axe,Xnyj-kePjJE.mp4,E:\kinetics400_5per\train\throwing axe\Xnyj-kePjJE.mp4
cheerleading_yDVlh_mtBEo.mp4,cheerleading,yDVlh_mtBEo.mp4,E:\kinetics400_5per\train\cheerleading\yDVlh_mtBEo.mp4
dancing ballet_-5Yp-vToI2E.mp4,dancing ballet,-5Yp-vToI2E.mp4,E:\kinetics400_5per\train\dancing ballet\-5Yp-vToI2E.mp4
getting a haircut_yTrUohK8IDY.mp4,getting a haircut,yTrUohK8IDY.mp4,E:\kinetics400_5per\train\getting a haircut\yTrUohK8IDY.mp4
playing flute_Ra6vcnuicKg.mp4,playing flute,Ra6vcnuicKg.mp4,E:\kinetics400_5per\train\playing flute\Ra6vcnuicKg.mp4
playing violin_DRCoIocCLYA.mp4,playing violin,DRCoIocCLYA.mp4,E:\kinetics400_5per\train\playing violin\DRCoIocCLYA.mp4
blowing glass_kZUinsOjdn4.mp4,blowing glass,kZUinsOjdn4.mp4,E:\kinetics400_5per\train\blowing glass\kZUinsOjdn4.mp4
playing saxophone_R6RtYacmzkY.mp4,playing saxophone,R6RtYacmzkY.mp4,E:\kinetics400_5per\train\playing saxophone\R6RtYacmzkY.mp4
opening bottle_bJMPFknXv2o.mp4,opening bottle,bJMPFknXv2o.mp4,E:\kinetics400_5per\train\opening bottle\bJMPFknXv2o.mp4
blasting sand_KhW_6Iq8_Ao.mp4,blasting sand,KhW_6Iq8_Ao.mp4,E:\kinetics400_5per\train\blasting sand\KhW_6Iq8_Ao.mp4
waxing chest_CWe6B16Pf0M.mp4,waxing chest,CWe6B16Pf0M.mp4,E:\kinetics400_5per\train\waxing chest\CWe6B16Pf0M.mp4
cleaning shoes_IcJfLl64usY.mp4,cleaning shoes,IcJfLl64usY.mp4,E:\kinetics400_5per\train\cleaning shoes\IcJfLl64usY.mp4
spray painting_EnpiA05Ce4Y.mp4,spray painting,EnpiA05Ce4Y.mp4,E:\kinetics400_5per\train\spray painting\EnpiA05Ce4Y.mp4
tap dancing_QN9rubEfAg4.mp4,tap dancing,QN9rubEfAg4.mp4,E:\kinetics400_5per\train\tap dancing\QN9rubEfAg4.mp4
pull ups_IAPpoKe0JlQ.mp4,pull ups,IAPpoKe0JlQ.mp4,E:\kinetics400_5per\train\pull ups\IAPpoKe0JlQ.mp4
finger snapping_oqT3pTJFv5k.mp4,finger snapping,oqT3pTJFv5k.mp4,E:\kinetics400_5per\train\finger snapping\oqT3pTJFv5k.mp4
trapezing_yhaVlAtia2U.mp4,trapezing,yhaVlAtia2U.mp4,E:\kinetics400_5per\train\trapezing\yhaVlAtia2U.mp4
juggling balls_dvA8E6DAsUM.mp4,juggling balls,dvA8E6DAsUM.mp4,E:\kinetics400_5per\train\juggling balls\dvA8E6DAsUM.mp4
parasailing_82qTCpjSZnM.mp4,parasailing,82qTCpjSZnM.mp4,E:\kinetics400_5per\train\parasailing\82qTCpjSZnM.mp4
sailing_iz4xg_HyMo4.mp4,sailing,iz4xg_HyMo4.mp4,E:\kinetics400_5per\train\sailing\iz4xg_HyMo4.mp4
brush painting_pxqsZ4ZcnM8.mp4,brush painting,pxqsZ4ZcnM8.mp4,E:\kinetics400_5per\train\brush painting\pxqsZ4ZcnM8.mp4
giving or receiving award_Oxe8beZkZws.mp4,giving or receiving award,Oxe8beZkZws.mp4,E:\kinetics400_5per\train\giving or receiving award\Oxe8beZkZws.mp4
playing squash or racquetball_wRAwoCz9Z_0.mp4,playing squash or racquetball,wRAwoCz9Z_0.mp4,E:\kinetics400_5per\train\playing squash or racquetball\wRAwoCz9Z_0.mp4
milking cow_wHr4pPbWG9s.mp4,milking cow,wHr4pPbWG9s.mp4,E:\kinetics400_5per\train\milking cow\wHr4pPbWG9s.mp4
sign language interpreting_CawNcr7LuGw.mp4,sign language interpreting,CawNcr7LuGw.mp4,E:\kinetics400_5per\train\sign language interpreting\CawNcr7LuGw.mp4
vault_1qDAHcSQpL0.mp4,vault,1qDAHcSQpL0.mp4,E:\kinetics400_5per\train\vault\1qDAHcSQpL0.mp4
shuffling cards_zC0rhoPToc0.mp4,shuffling cards,zC0rhoPToc0.mp4,E:\kinetics400_5per\train\shuffling cards\zC0rhoPToc0.mp4
playing saxophone_Vn4oJ3z22Es.mp4,playing saxophone,Vn4oJ3z22Es.mp4,E:\kinetics400_5per\train\playing saxophone\Vn4oJ3z22Es.mp4
playing cello_DDocEoCdH-4.mp4,playing cello,DDocEoCdH-4.mp4,E:\kinetics400_5per\train\playing cello\DDocEoCdH-4.mp4
riding camel_EPQ3SzKSQgM.mp4,riding camel,EPQ3SzKSQgM.mp4,E:\kinetics400_5per\train\riding camel\EPQ3SzKSQgM.mp4
blowing nose_4E0VCY_d8w8.mp4,blowing nose,4E0VCY_d8w8.mp4,E:\kinetics400_5per\train\blowing nose\4E0VCY_d8w8.mp4
jetskiing_Uu1QNh4CEGk.mp4,jetskiing,Uu1QNh4CEGk.mp4,E:\kinetics400_5per\train\jetskiing\Uu1QNh4CEGk.mp4
hitting baseball_8H6nQo2-k1o.mp4,hitting baseball,8H6nQo2-k1o.mp4,E:\kinetics400_5per\train\hitting baseball\8H6nQo2-k1o.mp4
situp_Mu472HybCgk.mp4,situp,Mu472HybCgk.mp4,E:\kinetics400_5per\train\situp\Mu472HybCgk.mp4
crying_2g92H6n22OA.mp4,crying,2g92H6n22OA.mp4,E:\kinetics400_5per\train\crying\2g92H6n22OA.mp4
cleaning shoes__7YmmcNBeTU.mp4,cleaning shoes,_7YmmcNBeTU.mp4,E:\kinetics400_5per\train\cleaning shoes\_7YmmcNBeTU.mp4
ice skating_wmxFr6MIs08.mp4,ice skating,wmxFr6MIs08.mp4,E:\kinetics400_5per\train\ice skating\wmxFr6MIs08.mp4
laying bricks_2aUquW_xyYM.mp4,laying bricks,2aUquW_xyYM.mp4,E:\kinetics400_5per\train\laying bricks\2aUquW_xyYM.mp4
sanding floor_PtWFuZSv8Oc.mp4,sanding floor,PtWFuZSv8Oc.mp4,E:\kinetics400_5per\train\sanding floor\PtWFuZSv8Oc.mp4
shaking head_9plSmDF4OOc.mp4,shaking head,9plSmDF4OOc.mp4,E:\kinetics400_5per\train\shaking head\9plSmDF4OOc.mp4
waxing eyebrows_EFUO9d68jwM.mp4,waxing eyebrows,EFUO9d68jwM.mp4,E:\kinetics400_5per\train\waxing eyebrows\EFUO9d68jwM.mp4
mowing lawn_p3ng5C-26XI.mp4,mowing lawn,p3ng5C-26XI.mp4,E:\kinetics400_5per\train\mowing lawn\p3ng5C-26XI.mp4
drawing_2wESWDzLjlg.mp4,drawing,2wESWDzLjlg.mp4,E:\kinetics400_5per\train\drawing\2wESWDzLjlg.mp4
fixing hair_AUoBRZ4xRa8.mp4,fixing hair,AUoBRZ4xRa8.mp4,E:\kinetics400_5per\train\fixing hair\AUoBRZ4xRa8.mp4
sticking tongue out_u8IzdU9M5Q4.mp4,sticking tongue out,u8IzdU9M5Q4.mp4,E:\kinetics400_5per\train\sticking tongue out\u8IzdU9M5Q4.mp4
climbing tree_JHJwEHBsJ2U.mp4,climbing tree,JHJwEHBsJ2U.mp4,E:\kinetics400_5per\train\climbing tree\JHJwEHBsJ2U.mp4
waxing eyebrows__d_BlPmbmRg.mp4,waxing eyebrows,_d_BlPmbmRg.mp4,E:\kinetics400_5per\train\waxing eyebrows\_d_BlPmbmRg.mp4
milking cow_MpfswgeY4Dg.mp4,milking cow,MpfswgeY4Dg.mp4,E:\kinetics400_5per\train\milking cow\MpfswgeY4Dg.mp4
bouncing on trampoline_UIsKylK0-Yg.mp4,bouncing on trampoline,UIsKylK0-Yg.mp4,E:\kinetics400_5per\train\bouncing on trampoline\UIsKylK0-Yg.mp4
yoga_SuZv5erFAGw.mp4,yoga,SuZv5erFAGw.mp4,E:\kinetics400_5per\train\yoga\SuZv5erFAGw.mp4
playing squash or racquetball_enNBU6wN1nk.mp4,playing squash or racquetball,enNBU6wN1nk.mp4,E:\kinetics400_5per\train\playing squash or racquetball\enNBU6wN1nk.mp4
bookbinding_edppkBkK2xE.mp4,bookbinding,edppkBkK2xE.mp4,E:\kinetics400_5per\train\bookbinding\edppkBkK2xE.mp4
petting cat_LlF2UbaOU0Y.mp4,petting cat,LlF2UbaOU0Y.mp4,E:\kinetics400_5per\train\petting cat\LlF2UbaOU0Y.mp4
tai chi__Fzu5n0XOh8.mp4,tai chi,_Fzu5n0XOh8.mp4,E:\kinetics400_5per\train\tai chi\_Fzu5n0XOh8.mp4
texting_SFi-H6c4y58.mp4,texting,SFi-H6c4y58.mp4,E:\kinetics400_5per\train\texting\SFi-H6c4y58.mp4
brush painting_n_gkLrDw-EM.mp4,brush painting,n_gkLrDw-EM.mp4,E:\kinetics400_5per\train\brush painting\n_gkLrDw-EM.mp4
playing drums_juKDLSGfXd4.mp4,playing drums,juKDLSGfXd4.mp4,E:\kinetics400_5per\train\playing drums\juKDLSGfXd4.mp4
playing harp_aseuGrHWt5w.mp4,playing harp,aseuGrHWt5w.mp4,E:\kinetics400_5per\train\playing harp\aseuGrHWt5w.mp4
giving or receiving award_VmbFTK8HO30.mp4,giving or receiving award,VmbFTK8HO30.mp4,E:\kinetics400_5per\train\giving or receiving award\VmbFTK8HO30.mp4
playing guitar_4igvehYCc7U.mp4,playing guitar,4igvehYCc7U.mp4,E:\kinetics400_5per\train\playing guitar\4igvehYCc7U.mp4
punching bag_atkDR-LGYOQ.mp4,punching bag,atkDR-LGYOQ.mp4,E:\kinetics400_5per\train\punching bag\atkDR-LGYOQ.mp4
cutting pineapple_9lsh1-avbdQ.mp4,cutting pineapple,9lsh1-avbdQ.mp4,E:\kinetics400_5per\train\cutting pineapple\9lsh1-avbdQ.mp4
sled dog racing_1SscAwdPasM.mp4,sled dog racing,1SscAwdPasM.mp4,E:\kinetics400_5per\train\sled dog racing\1SscAwdPasM.mp4
hopscotch_Ibp54_VjEIc.mp4,hopscotch,Ibp54_VjEIc.mp4,E:\kinetics400_5per\train\hopscotch\Ibp54_VjEIc.mp4
eating spaghetti_wuA90nXuKfU.mp4,eating spaghetti,wuA90nXuKfU.mp4,E:\kinetics400_5per\train\eating spaghetti\wuA90nXuKfU.mp4
strumming guitar_DWR5RL4Lzgg.mp4,strumming guitar,DWR5RL4Lzgg.mp4,E:\kinetics400_5per\train\strumming guitar\DWR5RL4Lzgg.mp4
clay pottery making_sCma7zm23GQ.mp4,clay pottery making,sCma7zm23GQ.mp4,E:\kinetics400_5per\train\clay pottery making\sCma7zm23GQ.mp4
kissing_mCYMuRZWB7Y.mp4,kissing,mCYMuRZWB7Y.mp4,E:\kinetics400_5per\train\kissing\mCYMuRZWB7Y.mp4
kitesurfing__vygs5LyM-s.mp4,kitesurfing,_vygs5LyM-s.mp4,E:\kinetics400_5per\train\kitesurfing\_vygs5LyM-s.mp4
extinguishing fire_CRZ4yaogS_o.mp4,extinguishing fire,CRZ4yaogS_o.mp4,E:\kinetics400_5per\train\extinguishing fire\CRZ4yaogS_o.mp4
dunking basketball_iW-4Xt2rOA8.mp4,dunking basketball,iW-4Xt2rOA8.mp4,E:\kinetics400_5per\train\dunking basketball\iW-4Xt2rOA8.mp4
making snowman_bZMRlJuJ61U.mp4,making snowman,bZMRlJuJ61U.mp4,E:\kinetics400_5per\train\making snowman\bZMRlJuJ61U.mp4
scuba diving_xqHQA01QFDg.mp4,scuba diving,xqHQA01QFDg.mp4,E:\kinetics400_5per\train\scuba diving\xqHQA01QFDg.mp4
diving cliff_H4PeQYXVN4A.mp4,diving cliff,H4PeQYXVN4A.mp4,E:\kinetics400_5per\train\diving cliff\H4PeQYXVN4A.mp4
folding paper_wC-PLiy0YIA.mp4,folding paper,wC-PLiy0YIA.mp4,E:\kinetics400_5per\train\folding paper\wC-PLiy0YIA.mp4
welding_mBDFiHQxTJI.mp4,welding,mBDFiHQxTJI.mp4,E:\kinetics400_5per\train\welding\mBDFiHQxTJI.mp4
weaving basket_zfMjdduIrSQ.mp4,weaving basket,zfMjdduIrSQ.mp4,E:\kinetics400_5per\train\weaving basket\zfMjdduIrSQ.mp4
zumba_uJq41mLYHwc.mp4,zumba,uJq41mLYHwc.mp4,E:\kinetics400_5per\train\zumba\uJq41mLYHwc.mp4
bouncing on trampoline_jjxbzEaLGeg.mp4,bouncing on trampoline,jjxbzEaLGeg.mp4,E:\kinetics400_5per\train\bouncing on trampoline\jjxbzEaLGeg.mp4
slapping_9zSlEiDSvYI.mp4,slapping,9zSlEiDSvYI.mp4,E:\kinetics400_5per\train\slapping\9zSlEiDSvYI.mp4
using segway_ufVMIBk00eA.mp4,using segway,ufVMIBk00eA.mp4,E:\kinetics400_5per\train\using segway\ufVMIBk00eA.mp4
abseiling_WpyltT2B6pM.mp4,abseiling,WpyltT2B6pM.mp4,E:\kinetics400_5per\train\abseiling\WpyltT2B6pM.mp4
